uid,group_id,step,country,category,sub_category,variant,question,expected_answer,actual_answer,question_rationale
sd35_china_food_dessert_general::2,sd35_china_food_dessert_general,2,china,food,dessert,general,Are there elements that would be culturally inappropriate in china cuisine?,no,no,Template-based question for food general in china
sd35_china_food_dessert_general::3,sd35_china_food_dessert_general,3,china,food,dessert,general,Does the food represent typical china culinary traditions?,yes,yes,Template-based question for food general in china
sd35_china_food_dessert_general::3,sd35_china_food_dessert_general,3,china,food,dessert,general,Are there foreign culinary elements unrelated to china cuisine?,no,no,Template-based question for food general in china
sd35_china_food_dessert_general::3,sd35_china_food_dessert_general,3,china,food,dessert,general,Would this dish be recognizable as part of china food culture?,yes,no,Template-based question for food general in china
sd35_china_food_dessert_general::3,sd35_china_food_dessert_general,3,china,food,dessert,general,Are there elements that would be culturally inappropriate in china cuisine?,no,no,Template-based question for food general in china
sd35_china_food_dessert_general::4,sd35_china_food_dessert_general,4,china,food,dessert,general,Does the food represent typical china culinary traditions?,yes,yes,Template-based question for food general in china
sd35_china_food_dessert_general::4,sd35_china_food_dessert_general,4,china,food,dessert,general,Are there foreign culinary elements unrelated to china cuisine?,no,no,Template-based question for food general in china
sd35_china_food_dessert_general::4,sd35_china_food_dessert_general,4,china,food,dessert,general,Would this dish be recognizable as part of china food culture?,yes,no,Template-based question for food general in china
sd35_china_food_dessert_general::4,sd35_china_food_dessert_general,4,china,food,dessert,general,Are there elements that would be culturally inappropriate in china cuisine?,no,no,Template-based question for food general in china
sd35_china_food_dessert_general::5,sd35_china_food_dessert_general,5,china,food,dessert,general,Does the food represent typical china culinary traditions?,yes,yes,Template-based question for food general in china
sd35_china_food_dessert_general::5,sd35_china_food_dessert_general,5,china,food,dessert,general,Are there foreign culinary elements unrelated to china cuisine?,no,no,Template-based question for food general in china
sd35_china_food_dessert_general::5,sd35_china_food_dessert_general,5,china,food,dessert,general,Would this dish be recognizable as part of china food culture?,yes,no,Template-based question for food general in china
sd35_china_food_dessert_general::5,sd35_china_food_dessert_general,5,china,food,dessert,general,Are there elements that would be culturally inappropriate in china cuisine?,no,no,Template-based question for food general in china
sd35_china_food_dessert_modern::step0,sd35_china_food_dessert_modern,step0,china,food,dessert,modern,Does the food represent contemporary china cuisine and dining trends?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::step0,sd35_china_food_dessert_modern,step0,china,food,dessert,modern,Are there outdated traditional elements inappropriate for modern china food?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::step0,sd35_china_food_dessert_modern,step0,china,food,dessert,modern,Does the dish reflect current china culinary innovations and preferences?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::step0,sd35_china_food_dessert_modern,step0,china,food,dessert,modern,Does the food ignore modern china dietary trends and cooking techniques?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::1,sd35_china_food_dessert_modern,1,china,food,dessert,modern,Does the food represent contemporary china cuisine and dining trends?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::1,sd35_china_food_dessert_modern,1,china,food,dessert,modern,Are there outdated traditional elements inappropriate for modern china food?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::1,sd35_china_food_dessert_modern,1,china,food,dessert,modern,Does the dish reflect current china culinary innovations and preferences?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::1,sd35_china_food_dessert_modern,1,china,food,dessert,modern,Does the food ignore modern china dietary trends and cooking techniques?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::2,sd35_china_food_dessert_modern,2,china,food,dessert,modern,Does the food represent contemporary china cuisine and dining trends?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::2,sd35_china_food_dessert_modern,2,china,food,dessert,modern,Are there outdated traditional elements inappropriate for modern china food?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::2,sd35_china_food_dessert_modern,2,china,food,dessert,modern,Does the dish reflect current china culinary innovations and preferences?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::2,sd35_china_food_dessert_modern,2,china,food,dessert,modern,Does the food ignore modern china dietary trends and cooking techniques?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::3,sd35_china_food_dessert_modern,3,china,food,dessert,modern,Does the food represent contemporary china cuisine and dining trends?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::3,sd35_china_food_dessert_modern,3,china,food,dessert,modern,Are there outdated traditional elements inappropriate for modern china food?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::3,sd35_china_food_dessert_modern,3,china,food,dessert,modern,Does the dish reflect current china culinary innovations and preferences?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::3,sd35_china_food_dessert_modern,3,china,food,dessert,modern,Does the food ignore modern china dietary trends and cooking techniques?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::4,sd35_china_food_dessert_modern,4,china,food,dessert,modern,Does the food represent contemporary china cuisine and dining trends?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::4,sd35_china_food_dessert_modern,4,china,food,dessert,modern,Are there outdated traditional elements inappropriate for modern china food?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::4,sd35_china_food_dessert_modern,4,china,food,dessert,modern,Does the dish reflect current china culinary innovations and preferences?,yes,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::4,sd35_china_food_dessert_modern,4,china,food,dessert,modern,Does the food ignore modern china dietary trends and cooking techniques?,no,no,Template-based question for food modern in china
sd35_china_food_dessert_modern::5,sd35_china_food_dessert_modern,5,china,food,dessert,modern,Does the food represent contemporary china cuisine and dining trends?,yes,no,Template-based question for food modern in china
