row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
123,"Dessert in India, photorealistic.",Change the image to represent dessert in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_dessert_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_dessert_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_dessert_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_dessert_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_dessert_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_dessert_general_5.png,step4_path,26.4892578125,step3_path,5.462507247924805
124,"Modern dessert in India, photorealistic.",Change the image to represent modern dessert in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_dessert_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_dessert_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_dessert_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_dessert_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_dessert_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_dessert_modern_5.png,step5_path,21.484375,step3_path,5.428732872009277
125,"Traditional dessert in India, photorealistic.",Change the image to represent traditional dessert in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_dessert_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_dessert_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_dessert_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_dessert_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_dessert_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_dessert_traditional_5.png,step4_path,24.25537109375,step0_path,5.504940032958984
126,"Main dish in India, photorealistic.",Change the image to represent main dish in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_main_dish_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_main_dish_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_main_dish_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_main_dish_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_main_dish_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_main_dish_general_5.png,step5_path,23.3154296875,step1_path,5.481807708740234
127,"Modern main dish in India, photorealistic.",Change the image to represent modern main dish in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_main_dish_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_main_dish_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_main_dish_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_main_dish_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_main_dish_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_main_dish_modern_5.png,step0_path,21.630859375,step2_path,5.482433319091797
128,"Traditional main dish in India, photorealistic.",Change the image to represent traditional main dish in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_main_dish_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_main_dish_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_main_dish_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_main_dish_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_main_dish_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_main_dish_traditional_5.png,step4_path,23.6572265625,step0_path,5.488415718078613
129,"Snack in India, photorealistic.",Change the image to represent snack in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_snack_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_snack_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_snack_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_snack_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_snack_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_snack_general_5.png,step2_path,23.6083984375,step1_path,5.568756103515625
130,"Modern snack in India, photorealistic.",Change the image to represent modern snack in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_snack_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_snack_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_snack_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_snack_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_snack_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_snack_modern_5.png,step0_path,21.49658203125,step0_path,5.478137969970703
131,"Traditional snack in India, photorealistic.",Change the image to represent traditional snack in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_snack_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_snack_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_snack_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_snack_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_snack_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_snack_traditional_5.png,step0_path,25.9033203125,step1_path,5.39058780670166
132,"Staple food in India, photorealistic.",Change the image to represent staple food in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_staple_food_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_staple_food_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_staple_food_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_staple_food_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_staple_food_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_staple_food_general_5.png,step4_path,21.93603515625,step1_path,5.437481880187988
133,"Modern staple food in India, photorealistic.",Change the image to represent modern staple food in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_staple_food_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_staple_food_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_staple_food_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_staple_food_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_staple_food_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_staple_food_modern_5.png,step2_path,22.86376953125,step0_path,5.337508678436279
134,"Traditional staple food in India, photorealistic.",Change the image to represent traditional staple food in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_food_staple_food_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_food_staple_food_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_food_staple_food_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_food_staple_food_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_food_staple_food_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_food_staple_food_traditional_5.png,step5_path,27.9296875,step4_path,5.447383880615234
135,"City landscape in India, photorealistic.",Change the image to represent city landscape in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_landscape_city.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_landscape_city_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_landscape_city_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_landscape_city_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_landscape_city_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_landscape_city_5.png,step0_path,18.310546875,step0_path,5.377717971801758
136,"Countryside landscape in India, photorealistic.",Change the image to represent countryside landscape in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_landscape_countryside.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_landscape_countryside_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_landscape_countryside_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_landscape_countryside_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_landscape_countryside_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_landscape_countryside_5.png,step0_path,23.62060546875,step0_path,5.305507659912109
137,"Nature landscape in India, photorealistic.",Change the image to represent nature landscape in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_landscape_nature.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_landscape_nature_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_landscape_nature_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_landscape_nature_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_landscape_nature_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_landscape_nature_5.png,step0_path,20.9228515625,step0_path,5.35923957824707
138,"An athlete in India, photorealistic.",Change the image to represent athlete in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_athlete.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_athlete_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_athlete_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_athlete_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_athlete_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_athlete_5.png,step3_path,23.66943359375,step2_path,5.40127420425415
139,"A bride and groom in India, photorealistic.",Change the image to represent bride and groom in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_bride_and_groom.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_bride_and_groom_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_bride_and_groom_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_bride_and_groom_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_bride_and_groom_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_bride_and_groom_5.png,step0_path,26.318359375,step1_path,5.505313873291016
140,"A celebrity in India, photorealistic.",Change the image to represent celebrity in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_celebrity.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_celebrity_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_celebrity_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_celebrity_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_celebrity_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_celebrity_5.png,step5_path,18.44482421875,step0_path,5.512591361999512
141,"A chef in India, photorealistic.",Change the image to represent chef in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_chef.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_chef_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_chef_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_chef_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_chef_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_chef_5.png,step1_path,26.3916015625,step0_path,5.487884521484375
142,"Daily Life in India, photorealistic.",Change the image to represent daily life in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_daily_life.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_daily_life_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_daily_life_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_daily_life_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_daily_life_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_daily_life_5.png,step4_path,21.54541015625,step2_path,5.35793399810791
143,"A doctor in India, photorealistic.",Change the image to represent doctor in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_doctor.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_doctor_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_doctor_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_doctor_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_doctor_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_doctor_5.png,step5_path,25.8056640625,step1_path,5.429314613342285
144,"A farmer in India, photorealistic.",Change the image to represent farmer in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_farmer.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_farmer_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_farmer_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_farmer_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_farmer_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_farmer_5.png,step4_path,25.390625,step4_path,5.48413610458374
145,"A model in India, photorealistic.",Change the image to represent model in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_model.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_model_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_model_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_model_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_model_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_model_5.png,step0_path,21.05712890625,step0_path,5.534501075744629
146,"A president in India, photorealistic.",Change the image to represent president in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_president.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_president_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_president_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_president_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_president_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_president_5.png,step0_path,20.30029296875,step0_path,5.661025047302246
147,"A soldier in India, photorealistic.",Change the image to represent soldier in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_soldier.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_soldier_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_soldier_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_soldier_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_soldier_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_soldier_5.png,step0_path,26.025390625,step3_path,5.503314971923828
148,"A student in India, photorealistic.",Change the image to represent student in India.,/home/chans/iaseai26/dataset/flux/base/flux_india_people_student.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_india_people_student_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_india_people_student_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_india_people_student_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_india_people_student_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_india_people_student_5.png,step3_path,20.1904296875,step0_path,5.3861284255981445
