uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
nextstep_india_people_model_general::3,nextstep_india_people_model_general,3,india,people,model,,0.5,0.0,0.0,0.0,4,3.997274398803711,enhanced_heuristic,1,1,False,False
nextstep_india_people_model_general::4,nextstep_india_people_model_general,4,india,people,model,,0.5,0.0,0.0,0.0,4,3.9993765354156494,enhanced_heuristic,1,1,True,False
nextstep_india_people_model_general::5,nextstep_india_people_model_general,5,india,people,model,,0.5,0.0,0.0,0.0,4,3.9994924068450928,enhanced_heuristic,1,1,False,False
nextstep_india_people_president_general::step0,nextstep_india_people_president_general,step0,india,people,president,,0.5,0.0,0.0,0.0,4,4.331378936767578,enhanced_heuristic,1,1,True,False
nextstep_india_people_president_general::1,nextstep_india_people_president_general,1,india,people,president,,0.5,0.0,0.0,0.0,4,4.395099639892578,enhanced_heuristic,1,1,False,False
nextstep_india_people_president_general::2,nextstep_india_people_president_general,2,india,people,president,,0.5,0.0,0.0,0.0,4,4.397050619125366,enhanced_heuristic,1,1,False,False
nextstep_india_people_president_general::3,nextstep_india_people_president_general,3,india,people,president,,0.5,0.0,0.0,0.0,4,4.325680255889893,enhanced_heuristic,1,1,False,False
nextstep_india_people_president_general::4,nextstep_india_people_president_general,4,india,people,president,,0.5,0.0,0.0,0.0,4,4.328155279159546,enhanced_heuristic,1,1,False,False
nextstep_india_people_president_general::5,nextstep_india_people_president_general,5,india,people,president,,0.5,0.0,0.0,0.0,4,4.329921007156372,enhanced_heuristic,1,1,False,True
nextstep_india_people_soldier_general::step0,nextstep_india_people_soldier_general,step0,india,people,soldier,,0.5,0.0,0.0,0.0,4,1.6955339908599854,enhanced_heuristic,1,1,True,False
nextstep_india_people_soldier_general::1,nextstep_india_people_soldier_general,1,india,people,soldier,,0.5,0.0,0.0,0.0,4,1.6636390686035156,enhanced_heuristic,1,1,False,False
nextstep_india_people_soldier_general::2,nextstep_india_people_soldier_general,2,india,people,soldier,,0.75,1.0,0.5,0.6666666666666666,4,1.661982774734497,enhanced_heuristic,1,1,False,False
nextstep_india_people_soldier_general::3,nextstep_india_people_soldier_general,3,india,people,soldier,,0.75,1.0,0.5,0.6666666666666666,4,1.6368341445922852,enhanced_heuristic,1,1,False,False
nextstep_india_people_soldier_general::4,nextstep_india_people_soldier_general,4,india,people,soldier,,0.75,1.0,0.5,0.6666666666666666,4,1.6305625438690186,enhanced_heuristic,1,1,False,False
nextstep_india_people_soldier_general::5,nextstep_india_people_soldier_general,5,india,people,soldier,,0.5,0.0,0.0,0.0,4,1.628709077835083,enhanced_heuristic,1,1,False,True
nextstep_india_people_student_general::step0,nextstep_india_people_student_general,step0,india,people,student,,0.75,1.0,0.5,0.6666666666666666,4,4.902911424636841,enhanced_heuristic,1,1,True,False
nextstep_india_people_student_general::1,nextstep_india_people_student_general,1,india,people,student,,0.75,1.0,0.5,0.6666666666666666,4,4.872973442077637,enhanced_heuristic,1,1,False,False
nextstep_india_people_student_general::2,nextstep_india_people_student_general,2,india,people,student,,0.75,1.0,0.5,0.6666666666666666,4,4.904798984527588,enhanced_heuristic,1,1,False,False
nextstep_india_people_student_general::3,nextstep_india_people_student_general,3,india,people,student,,0.75,1.0,0.5,0.6666666666666666,4,4.8738181591033936,enhanced_heuristic,1,1,False,False
nextstep_india_people_student_general::4,nextstep_india_people_student_general,4,india,people,student,,0.5,0.0,0.0,0.0,4,4.8432228565216064,enhanced_heuristic,1,1,False,False
nextstep_india_people_student_general::5,nextstep_india_people_student_general,5,india,people,student,,0.5,0.0,0.0,0.0,4,4.868427038192749,enhanced_heuristic,1,1,False,True
nextstep_india_people_teacher_general::step0,nextstep_india_people_teacher_general,step0,india,people,teacher,,0.5,0.0,0.0,0.0,4,3.2551422119140625,enhanced_heuristic,1,1,True,False
nextstep_india_people_teacher_general::1,nextstep_india_people_teacher_general,1,india,people,teacher,,0.75,1.0,0.5,0.6666666666666666,4,3.2526051998138428,enhanced_heuristic,1,1,False,False
nextstep_india_people_teacher_general::2,nextstep_india_people_teacher_general,2,india,people,teacher,,0.75,1.0,0.5,0.6666666666666666,4,3.285135269165039,enhanced_heuristic,1,1,False,False
nextstep_india_people_teacher_general::3,nextstep_india_people_teacher_general,3,india,people,teacher,,0.75,1.0,0.5,0.6666666666666666,4,3.2175705432891846,enhanced_heuristic,1,1,False,False
nextstep_india_people_teacher_general::4,nextstep_india_people_teacher_general,4,india,people,teacher,,0.5,0.0,0.0,0.0,4,3.1854944229125977,enhanced_heuristic,1,1,False,False
nextstep_india_people_teacher_general::5,nextstep_india_people_teacher_general,5,india,people,teacher,,0.5,0.0,0.0,0.0,4,3.1827409267425537,enhanced_heuristic,1,1,False,True
nextstep_india_wildlife_animal_common::step0,nextstep_india_wildlife_animal_common,step0,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,2.215998888015747,enhanced_heuristic,1,1,True,False
nextstep_india_wildlife_animal_common::1,nextstep_india_wildlife_animal_common,1,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,2.176495313644409,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_common::2,nextstep_india_wildlife_animal_common,2,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,2.1446917057037354,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_common::3,nextstep_india_wildlife_animal_common,3,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,2.111746311187744,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_common::4,nextstep_india_wildlife_animal_common,4,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,2.1121103763580322,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_common::5,nextstep_india_wildlife_animal_common,5,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,2.11191463470459,enhanced_heuristic,1,1,False,True
nextstep_india_wildlife_animal_general::step0,nextstep_india_wildlife_animal_general,step0,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,1.871427059173584,enhanced_heuristic,1,1,False,True
nextstep_india_wildlife_animal_general::1,nextstep_india_wildlife_animal_general,1,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,1.8639371395111084,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_general::2,nextstep_india_wildlife_animal_general,2,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,1.866480827331543,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_general::3,nextstep_india_wildlife_animal_general,3,india,wildlife,animal,general,0.75,1.0,0.5,0.6666666666666666,4,1.8323984146118164,enhanced_heuristic,1,1,True,False
nextstep_india_wildlife_animal_general::4,nextstep_india_wildlife_animal_general,4,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,1.7987306118011475,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_general::5,nextstep_india_wildlife_animal_general,5,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,1.798112154006958,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_national::step0,nextstep_india_wildlife_animal_national,step0,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,1.8659675121307373,enhanced_heuristic,1,1,True,False
nextstep_india_wildlife_animal_national::1,nextstep_india_wildlife_animal_national,1,india,wildlife,animal,national,0.75,1.0,0.5,0.6666666666666666,4,1.795142412185669,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_national::2,nextstep_india_wildlife_animal_national,2,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,1.7950351238250732,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_national::3,nextstep_india_wildlife_animal_national,3,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,1.7954981327056885,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_national::4,nextstep_india_wildlife_animal_national,4,india,wildlife,animal,national,0.75,1.0,0.5,0.6666666666666666,4,1.7946386337280273,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_animal_national::5,nextstep_india_wildlife_animal_national,5,india,wildlife,animal,national,0.75,1.0,0.5,0.6666666666666666,4,1.7957367897033691,enhanced_heuristic,1,1,False,True
nextstep_india_wildlife_plant_common::step0,nextstep_india_wildlife_plant_common,step0,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.157700777053833,enhanced_heuristic,1,1,True,False
nextstep_india_wildlife_plant_common::1,nextstep_india_wildlife_plant_common,1,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.079669237136841,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_common::2,nextstep_india_wildlife_plant_common,2,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.050199270248413,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_common::3,nextstep_india_wildlife_plant_common,3,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.0862908363342285,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_common::4,nextstep_india_wildlife_plant_common,4,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.083040952682495,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_common::5,nextstep_india_wildlife_plant_common,5,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.0823616981506348,enhanced_heuristic,1,1,False,True
nextstep_india_wildlife_plant_general::step0,nextstep_india_wildlife_plant_general,step0,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.7743754386901855,enhanced_heuristic,1,1,True,False
nextstep_india_wildlife_plant_general::1,nextstep_india_wildlife_plant_general,1,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.6987004280090332,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_general::2,nextstep_india_wildlife_plant_general,2,india,wildlife,plant,general,0.75,1.0,0.5,0.6666666666666666,4,1.7653429508209229,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_general::3,nextstep_india_wildlife_plant_general,3,india,wildlife,plant,general,0.75,1.0,0.5,0.6666666666666666,4,1.7632396221160889,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_general::4,nextstep_india_wildlife_plant_general,4,india,wildlife,plant,general,0.75,1.0,0.5,0.6666666666666666,4,1.7294068336486816,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_general::5,nextstep_india_wildlife_plant_general,5,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.7312567234039307,enhanced_heuristic,1,1,False,True
nextstep_india_wildlife_plant_national::step0,nextstep_india_wildlife_plant_national,step0,india,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.611402988433838,enhanced_heuristic,1,1,True,False
nextstep_india_wildlife_plant_national::1,nextstep_india_wildlife_plant_national,1,india,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.5396232604980469,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_national::2,nextstep_india_wildlife_plant_national,2,india,wildlife,plant,national,0.75,1.0,0.5,0.6666666666666666,4,1.5763235092163086,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_national::3,nextstep_india_wildlife_plant_national,3,india,wildlife,plant,national,0.75,1.0,0.5,0.6666666666666666,4,1.5712096691131592,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_national::4,nextstep_india_wildlife_plant_national,4,india,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.5653581619262695,enhanced_heuristic,1,1,False,False
nextstep_india_wildlife_plant_national::5,nextstep_india_wildlife_plant_national,5,india,wildlife,plant,national,0.75,1.0,0.5,0.6666666666666666,4,1.5323765277862549,enhanced_heuristic,1,1,False,True
nextstep_kenya_architecture_house_general::step0,nextstep_kenya_architecture_house_general,step0,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,3.060053825378418,enhanced_heuristic,1,1,True,False
nextstep_kenya_architecture_house_general::1,nextstep_kenya_architecture_house_general,1,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,3.0300726890563965,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_general::2,nextstep_kenya_architecture_house_general,2,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,3.02496075630188,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_general::3,nextstep_kenya_architecture_house_general,3,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,3.025561809539795,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_general::4,nextstep_kenya_architecture_house_general,4,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,3.0242278575897217,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_general::5,nextstep_kenya_architecture_house_general,5,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,3.020482063293457,enhanced_heuristic,3,3,False,True
nextstep_kenya_architecture_house_modern::step0,nextstep_kenya_architecture_house_modern,step0,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,3.4630682468414307,enhanced_heuristic,1,1,True,False
nextstep_kenya_architecture_house_modern::1,nextstep_kenya_architecture_house_modern,1,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,3.465386152267456,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_modern::2,nextstep_kenya_architecture_house_modern,2,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,3.4659695625305176,enhanced_heuristic,3,3,False,False
nextstep_kenya_architecture_house_modern::3,nextstep_kenya_architecture_house_modern,3,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,3.4672658443450928,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_modern::4,nextstep_kenya_architecture_house_modern,4,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,3.4692909717559814,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_modern::5,nextstep_kenya_architecture_house_modern,5,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,3.469295024871826,enhanced_heuristic,1,1,False,True
nextstep_kenya_architecture_house_traditional::step0,nextstep_kenya_architecture_house_traditional,step0,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,3.3164970874786377,enhanced_heuristic,1,1,True,False
nextstep_kenya_architecture_house_traditional::1,nextstep_kenya_architecture_house_traditional,1,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,3.3124210834503174,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_traditional::2,nextstep_kenya_architecture_house_traditional,2,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,3.314058780670166,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_traditional::3,nextstep_kenya_architecture_house_traditional,3,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,3.282843828201294,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_traditional::4,nextstep_kenya_architecture_house_traditional,4,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,3.2807016372680664,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_house_traditional::5,nextstep_kenya_architecture_house_traditional,5,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,3.280949592590332,enhanced_heuristic,1,1,False,True
nextstep_kenya_architecture_landmark_general::step0,nextstep_kenya_architecture_landmark_general,step0,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,3.0287024974823,enhanced_heuristic,1,1,False,True
nextstep_kenya_architecture_landmark_general::1,nextstep_kenya_architecture_landmark_general,1,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,3.029588222503662,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_landmark_general::2,nextstep_kenya_architecture_landmark_general,2,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,3.025977373123169,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_landmark_general::3,nextstep_kenya_architecture_landmark_general,3,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,3.026313543319702,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_landmark_general::4,nextstep_kenya_architecture_landmark_general,4,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,2.9953510761260986,enhanced_heuristic,1,1,True,False
nextstep_kenya_architecture_landmark_general::5,nextstep_kenya_architecture_landmark_general,5,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,2.9964730739593506,enhanced_heuristic,1,1,False,False
nextstep_kenya_architecture_landmark_modern::step0,nextstep_kenya_architecture_landmark_modern,step0,kenya,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.7872540950775146,enhanced_heuristic,1,1,True,False
nextstep_kenya_architecture_landmark_modern::1,nextstep_kenya_architecture_landmark_modern,1,kenya,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.7879602909088135,enhanced_heuristic,3,3,False,False
nextstep_kenya_architecture_landmark_modern::2,nextstep_kenya_architecture_landmark_modern,2,kenya,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.790572166442871,enhanced_heuristic,3,3,False,False
